# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam
YFL004W	NC_001138.5	131810	134296	+	2487	3848
YFL003C	NC_001138.5	134521	137157	-	2637	1054
YNCF0004C	NC_001138.5	137486	137559	-	74	4
YFL002W-A	NC_001138.5	138204	143517	+	5314	10
YFL002W-B	NC_001138.5	138204	139520	+	1317	0
YFL002C	NC_001138.5	145114	146934	-	1821	2529
YFL001W	NC_001138.5	147131	148459	+	1329	1810
YFR001W	NC_001138.5	149110	149724	+	615	2774
YFR002W	NC_001138.5	150016	152535	+	2520	3767
YFR003C	NC_001138.5	152657	153124	-	468	2413
YFR004W	NC_001138.5	153393	154313	+	921	6764
YFR005C	NC_001138.5	154527	155873	-	1347	2486
YFR006W	NC_001138.5	156145	157752	+	1608	5772
YNCF0005C	NC_001138.5;NC_001138.5	157916;157971	157951;158007	-;-	73	2
YFR007W	NC_001138.5	159299	160360	+	1062	1500
YFR008W	NC_001138.5	160535	161200	+	666	1142
YNCF0006W	NC_001138.5	162228	162298	+	71	1
YFR009W	NC_001138.5	162488	164746	+	2259	5923
YFR010W	NC_001138.5	165067	166566	+	1500	7089
YFR011C	NC_001138.5	166746	167258	-	513	1701
YNCF0007W	NC_001138.5;NC_001138.5	167437;167490	167475;167525	+;+	75	0
YFR012W	NC_001138.5	167888	168496	+	609	387
YFR012W-A	NC_001138.5	169224	169310	+	87	100
YFR013W	NC_001138.5	169922	172285	+	2364	3186
YFR014C	NC_001138.5	172537	173877	-	1341	4684
YFR015C	NC_001138.5	174265	176391	-	2127	6298
YFR016C	NC_001138.5	177042	180743	-	3702	6433
YNCF0008C	NC_001138.5	180974	181044	-	71	1
YFR017C	NC_001138.5	182274	182861	-	588	1379
YFR018C	NC_001138.5	183131	184222	-	1092	4301
YFR019W	NC_001138.5	184502	191338	+	6837	2171
YNCF0009C	NC_001138.5;NC_001138.5	191513;191577	191557;191613	-;-	82	0
YFR020W	NC_001138.5	192737	193435	+	699	1380
YFR021W	NC_001138.5	194812	196314	+	1503	2109
YFR022W	NC_001138.5	196833	199034	+	2202	1962
YNCF0010C	NC_001138.5	199299	199813	-	515	19
YFR023W	NC_001138.5	199874	201709	+	1836	1090
YFR024C-A	NC_001138.5;NC_001138.5	201960;203387	203292;203433	-;-	1380	7951
YFR025C	NC_001138.5	203743	204750	-	1008	5136
YNCF0011C	NC_001138.5	204924	204996	-	73	24
YFR026C	NC_001138.5	205748	206257	-	510	603
YFR027W	NC_001138.5	207452	208297	+	846	793
YFR028C	NC_001138.5	208413	210068	-	1656	4023
YNCF0012C	NC_001138.5;NC_001138.5	210619;210669	210654;210707	-;-	75	0
YFR029W	NC_001138.5	210937	212973	+	2037	2396
YFR030W	NC_001138.5	213312	216419	+	3108	72464
YFR031C	NC_001138.5	216594	220106	-	3513	2977
YFR031C-A	NC_001138.5;NC_001138.5	220507;221415	221267;221418	-;-	765	19048
YNCF0013W	NC_001138.5	221714	221967	+	254	50
YFR032C	NC_001138.5	222090	222959	-	870	387
YFR032C-A	NC_001138.5	223258	223437	-	180	15625
YFR032C-B	NC_001138.5	223710	223973	-	264	323
YFR033C	NC_001138.5	224326	224769	-	444	4554
YFR034C	NC_001138.5	225020	225958	-	939	5869
YFR035C	NC_001138.5	226121	226465	-	345	87
YFR035W-A	NC_001138.5	226260	226550	+	291	381
YNCF0014C	NC_001138.5	226688	226760	-	73	0
YFR036W	NC_001138.5	226963	227337	+	375	1308
YFR037C	NC_001138.5	227513	229186	-	1674	9459
YFR038W	NC_001138.5	229380	231941	+	2562	2871
YFR039C	NC_001138.5	232012	233544	-	1533	2907
YFR040W	NC_001138.5	234242	237250	+	3009	3670
YFR041C	NC_001138.5	237368	238255	-	888	2008
YFR042W	NC_001138.5	238458	239060	+	603	912
YFR043C	NC_001138.5	239114	239827	-	714	1202
YFR044C	NC_001138.5	239992	241437	-	1446	8410
YFR045W	NC_001138.5;NC_001138.5	241998;242082	242009;242999	+;+	930	1199
YFR046C	NC_001138.5	243074	244159	-	1086	1654
YFR047C	NC_001138.5	244279	245166	-	888	11862
YFR048W	NC_001138.5	246146	248134	+	1989	2908
YFR049W	NC_001138.5	248523	248894	+	372	1597
YFR050C	NC_001138.5	249066	249866	-	801	7106
YFR051C	NC_001138.5	250163	251803	-	1641	7036
YFR052W	NC_001138.5	252505	253329	+	825	5261
YFR053C	NC_001138.5	253592	255049	-	1458	17489
YFR054C	NC_001138.5	258855	259433	-	579	226
YFR055W	NC_001138.5	264204	265226	+	1023	3035
YFR057W	NC_001138.5	269061	269516	+	456	26
YGL263W	NC_001139.9	2790	3932	+	1143	721
YGL262W	NC_001139.9	5312	5839	+	528	354
YGL261C	NC_001139.9	6290	6652	-	363	87
YGL260W	NC_001139.9	6860	7090	+	231	7
YGL259W	NC_001139.9	8470	8967	+	498	459
YGL258W-A	NC_001139.9	9162	9395	+	234	376
YGL258W	NC_001139.9	11110	11730	+	621	93159
YGL257C	NC_001139.9	12481	14157	-	1677	8507
YGL256W	NC_001139.9	15159	16307	+	1149	53626
YNCG0047C	NC_001139.9	17213	17709	-	497	672
YGL255W	NC_001139.9	20978	22108	+	1131	445299
YGL254W	NC_001139.9	22304	23203	+	900	1140
YGL253W	NC_001139.9	23935	25395	+	1461	21479
YGL252C	NC_001139.9	25718	27484	-	1767	5385
YGL251C	NC_001139.9;NC_001139.9	27921;31579	31426;31636	-;-	3564	1112
YGL250W	NC_001139.9	31910	32635	+	726	1419
YGL249W	NC_001139.9	33098	35212	+	2115	105
YNCG0001C	NC_001139.9	33109	35013	-	1905	0
YGL248W	NC_001139.9	35653	36762	+	1110	7039
YGL247W	NC_001139.9	36933	37526	+	594	946
YGL246C	NC_001139.9	37617	38780	-	1164	2904
YGL245W	NC_001139.9	39023	41149	+	2127	16718
YGL244W	NC_001139.9	41498	43174	+	1677	5729
YGL243W	NC_001139.9	43307	44509	+	1203	1766
YGL242C	NC_001139.9	44652	45197	-	546	2372
YGL241W	NC_001139.9	45445	48459	+	3015	2867
YGL240W	NC_001139.9	48613	49365	+	753	332
YGL238W	NC_001139.9	49552	52434	+	2883	5721
YGL237C	NC_001139.9	52731	53528	-	798	1870
YGL236C	NC_001139.9	53787	55796	-	2010	976
YGL235W	NC_001139.9	55279	55815	+	537	2
YGL234W	NC_001139.9	56482	58890	+	2409	25216
YGL233W	NC_001139.9	59122	61854	+	2733	2510
YGL232W	NC_001139.9;NC_001139.9	62075;62190	62131;63002	+;+	870	2149
YGL231C	NC_001139.9	63048	63620	-	573	3696
YGL230C	NC_001139.9	63772	64215	-	444	229
YGL229C	NC_001139.9	64503	66959	-	2457	1057
YGL228W	NC_001139.9	67598	69331	+	1734	5222
YGL227W	NC_001139.9	69671	72547	+	2877	2533
YGL226C-A	NC_001139.9;NC_001139.9	72749;73138	72988;73158	-;-	261	2830
YGL226W	NC_001139.9	73340	73711	+	372	1041
YNCG0002C	NC_001139.9	73829	73902	-	74	16
YGL225W	NC_001139.9	76894	77907	+	1014	5406
YGL224C	NC_001139.9	78015	78857	-	843	4542
YGL223C	NC_001139.9	79112	80365	-	1254	3857
YGL222C	NC_001139.9	80659	81186	-	528	608
YGL221C	NC_001139.9	81426	82292	-	867	4436
YGL220W	NC_001139.9	82374	82736	+	363	2693
YGL219C	NC_001139.9	82878	84257	-	1380	7389
YGL216W	NC_001139.9	84885	87302	+	2418	1743
YGL215W	NC_001139.9	87981	89339	+	1359	7763
YGL213C	NC_001139.9	90054	91247	-	1194	3431
YGL212W	NC_001139.9	91432	92382	+	951	1202
YGL211W	NC_001139.9	92512	93591	+	1080	3135
YGL210W	NC_001139.9	93792	94460	+	669	2756
YGL209W	NC_001139.9	95858	97006	+	1149	5189
YGL208W	NC_001139.9	97338	98585	+	1248	2040
YGL207W	NC_001139.9	98969	102076	+	3108	8185
YGL206C	NC_001139.9	102543	107504	-	4962	4509
YGL205W	NC_001139.9	108158	110404	+	2247	400
YNCG0003C	NC_001139.9	110625	110696	-	72	0
YGL204C	NC_001139.9	111700	112005	-	306	747
YGL203C	NC_001139.9	112475	114664	-	2190	4535
YNCG0004W	NC_001139.9;NC_001139.9	115488;115548	115524;115583	+;+	73	0
YGL202W	NC_001139.9	116059	117561	+	1503	21733
YGL201C	NC_001139.9	117854	120907	-	3054	3322
YNCG0005W	NC_001139.9	122269	122341	+	73	0
YGL200C	NC_001139.9	122694	123305	-	612	11698
YGL198W	NC_001139.9	123591	124298	+	708	4282
YGL197W	NC_001139.9	124698	129161	+	4464	4510
YGL196W	NC_001139.9	129883	131169	+	1287	2455
YGL195W	NC_001139.9	131525	139543	+	8019	5803
YGL194C-A	NC_001139.9	139719	139961	-	243	564
YGL194C	NC_001139.9	140368	141726	-	1359	1178
YNCG0006C	NC_001139.9	141898	144120	-	2223	64
YGL193C	NC_001139.9	141916	142227	-	312	0
YGL192W	NC_001139.9	142246	144048	+	1803	0
YGL191W	NC_001139.9	144808	145197	+	390	2615
YGL190C	NC_001139.9	145809	147389	-	1581	2948
YGL189C	NC_001139.9	148229	148588	-	360	36379
YGL188C-A	NC_001139.9	148824	148964	-	141	287
YGL187C	NC_001139.9	149704	150171	-	468	1127
YGL186C	NC_001139.9	151037	152776	-	1740	11287
YGL185C	NC_001139.9	153167	154306	-	1140	2068
YGL184C	NC_001139.9	154615	156012	-	1398	8077
YGL183C	NC_001139.9;NC_001139.9	156543;157283	157199;157285	-;-	660	484
YGL181W	NC_001139.9	157906	159096	+	1191	5532
YGL180W	NC_001139.9	160065	162758	+	2694	2552
YGL179C	NC_001139.9	163409	165091	-	1683	1588
YGL178W	NC_001139.9;NC_001139.9	167352;167995	167354;170571	+;+	2580	2363
YGL176C	NC_001139.9	171415	173079	-	1665	1459
YGL175C	NC_001139.9	173285	174322	-	1038	436
YGL174W	NC_001139.9	174545	175345	+	801	907
YGL173C	NC_001139.9	175527	180113	-	4587	7359
YGL172W	NC_001139.9	180700	182118	+	1419	4260
YGL171W	NC_001139.9	182390	184084	+	1695	1903
YGL170C	NC_001139.9	184153	185394	-	1242	330
YNCG0007C	NC_001139.9	185714	185786	-	73	0
YGL169W	NC_001139.9	186059	187339	+	1281	2283
YGL168W	NC_001139.9	187464	187796	+	333	202
YGL167C	NC_001139.9	187616	190468	-	2853	4513
YGL166W	NC_001139.9	191129	191806	+	678	2354
YGL164C	NC_001139.9	191978	193300	-	1323	2756
YGL163C	NC_001139.9	193707	196403	-	2697	3530
YGL162W	NC_001139.9	198138	199037	+	900	1865
YGL161C	NC_001139.9	199210	200142	-	933	4361
YGL160W	NC_001139.9	200561	202273	+	1713	1280
YGL159W	NC_001139.9	202721	203833	+	1113	1884
YNCG0008W	NC_001139.9;NC_001139.9	205521;205591	205558;205634	+;+	82	9
YGL158W	NC_001139.9	207033	208571	+	1539	513
YGL157W	NC_001139.9	209006	210049	+	1044	3870
YGL156W	NC_001139.9	210416	213667	+	3252	7403
YGL155W	NC_001139.9	214081	215211	+	1131	2331
YGL154C	NC_001139.9	215278	216096	-	819	2631
YGL153W	NC_001139.9	216273	217298	+	1026	1939
YGL151W	NC_001139.9	217524	220922	+	3399	2920
YGL150C	NC_001139.9	221104	225573	-	4470	4035
YGL149W	NC_001139.9	225572	225877	+	306	116
YGL148W	NC_001139.9	226399	227529	+	1131	18662
YGL147C	NC_001139.9	227754	228329	-	576	12620
YGL146C	NC_001139.9	228751	229686	-	936	1039
YGL145W	NC_001139.9	230243	232348	+	2106	2948
YGL144C	NC_001139.9	232450	234507	-	2058	2871
YGL143C	NC_001139.9	234717	235958	-	1242	1608
YGL142C	NC_001139.9	236269	238119	-	1851	1836
YGL141W	NC_001139.9	238353	241085	+	2733	3199
YGL140C	NC_001139.9	241353	245012	-	3660	3954
YGL139W	NC_001139.9	245716	248124	+	2409	2918
YGL138C	NC_001139.9	248494	249531	-	1038	327
YGL137W	NC_001139.9;NC_001139.9	249869;250087	249886;252738	+;+	2670	9920
YGL136C	NC_001139.9	252897	253859	-	963	1854
YGL135W	NC_001139.9	254641	255294	+	654	7554
YGL134W	NC_001139.9	255663	256964	+	1302	1935
YGL133W	NC_001139.9	257707	261501	+	3795	3380
YGL131C	NC_001139.9	261648	265859	-	4212	1629
YGL130W	NC_001139.9	266145	267524	+	1380	3715
YGL129C	NC_001139.9	267723	269075	-	1353	2384
YGL128C	NC_001139.9	269293	270144	-	852	847
YGL127C	NC_001139.9	270392	270775	-	384	2284
YGL126W	NC_001139.9	270997	272139	+	1143	5790
YGL125W	NC_001139.9	272520	274322	+	1803	11037
YGL124C	NC_001139.9	274780	276714	-	1935	2369
YGL123W	NC_001139.9	277617	278381	+	765	65410
YGL122C	NC_001139.9	278946	280523	-	1578	7580
YGL121C	NC_001139.9	280777	281157	-	381	10839
YGL120C	NC_001139.9	281634	283937	-	2304	5151
YGL119W	NC_001139.9	284442	285947	+	1506	2110
YNCG0009C	NC_001139.9;NC_001139.9	287350;287420	287385;287455	-;-	72	0
YGL118C	NC_001139.9	288014	288451	-	438	179
YGL117W	NC_001139.9	288512	289309	+	798	30790
YGL116W	NC_001139.9	289809	291641	+	1833	3201
YGL115W	NC_001139.9	292033	293001	+	969	2610
YGL114W	NC_001139.9	293460	295637	+	2178	5927
YGL113W	NC_001139.9	295932	297938	+	2007	1345
YGL112C	NC_001139.9	298178	299728	-	1551	4498
YGL111W	NC_001139.9	299978	301369	+	1392	2161
YGL110C	NC_001139.9	301537	303411	-	1875	3044
YGL108C	NC_001139.9	303649	304071	-	423	1357
YGL107C	NC_001139.9	304333	306273	-	1941	2723
YGL106W	NC_001139.9	306560	307009	+	450	7018
YGL105W	NC_001139.9	307437	308567	+	1131	10162
YGL104C	NC_001139.9	308713	310173	-	1461	1616
YGL103W	NC_001139.9;NC_001139.9	310967;311527	311015;311927	+;+	450	45343
YGL101W	NC_001139.9	312193	312840	+	648	642
YGL100W	NC_001139.9	313234	314283	+	1050	3348
YGL099W	NC_001139.9	314631	316553	+	1923	2936
YNCG0010W	NC_001139.9	316788	317055	+	268	201
YGL098W	NC_001139.9	317342	318079	+	738	1555
YNCG0011W	NC_001139.9	319781	319852	+	72	1
YGL097W	NC_001139.9	321782	323230	+	1449	4817
YGL096W	NC_001139.9	325331	326161	+	831	1765
YNCG0012W	NC_001139.9	328583	328654	+	72	4
YGL095C	NC_001139.9	328874	330607	-	1734	4099
YGL094C	NC_001139.9	331118	334465	-	3348	2878
YGL093W	NC_001139.9	334886	337639	+	2754	2925
YGL092W	NC_001139.9	337906	341859	+	3954	3314
YGL091C	NC_001139.9	342056	343042	-	987	2449
YGL090W	NC_001139.9	343319	344584	+	1266	1646
YGL089C	NC_001139.9	344791	345153	-	363	1097
YGL088W	NC_001139.9	345836	346201	+	366	0
YNCG0013W	NC_001139.9	345986	346230	+	245	41
YGL087C	NC_001139.9;NC_001139.9	346406;346894	346808;346904	-;-	414	3911
YGL086W	NC_001139.9	347119	349368	+	2250	2074
YGL085W	NC_001139.9	349616	350440	+	825	1561
YGL084C	NC_001139.9	350616	352298	-	1683	2624
YGL083W	NC_001139.9	353058	355472	+	2415	2037
YGL082W	NC_001139.9	355827	356972	+	1146	4344
YGL081W	NC_001139.9	357377	358339	+	963	376
YGL080W	NC_001139.9	358636	359028	+	393	2026
YGL079W	NC_001139.9	359444	360100	+	657	1103
YGL078C	NC_001139.9	360288	361859	-	1572	4584
YGL077C	NC_001139.9	362225	363916	-	1692	5416
YGL076C	NC_001139.9;NC_001139.9;NC_001139.9	364335;365433;365986	364964;365526;365996	-;-;-	735	12714
YNCG0014C	NC_001139.9	365163	365251	-	89	206
YNCG0015C	NC_001139.9	366374	366469	-	96	41
YGL075C	NC_001139.9	366925	368088	-	1164	785
YGL073W	NC_001139.9	368753	371254	+	2502	6960
YGL071W	NC_001139.9	372012	374084	+	2073	4214
YGL070C	NC_001139.9	374459	374827	-	369	1694
YGL068W	NC_001139.9	375087	375671	+	585	3117
YGL067W	NC_001139.9	376101	377255	+	1155	2398
YGL066W	NC_001139.9	377609	379582	+	1974	3878
YGL065C	NC_001139.9	379760	381271	-	1512	2057
YGL064C	NC_001139.9	381523	383208	-	1686	1477
YGL063W	NC_001139.9	383654	384766	+	1113	1304
YGL062W	NC_001139.9	385196	388732	+	3537	33363
YGL061C	NC_001139.9	388968	389711	-	744	1154
YGL060W	NC_001139.9	390065	391990	+	1926	1613
YGL059W	NC_001139.9	392223	393698	+	1476	5528
YGL058W	NC_001139.9	393986	394504	+	519	3022
YGL057C	NC_001139.9	394966	395829	-	864	840
YGL056C	NC_001139.9	396035	397618	-	1584	5674
YGL055W	NC_001139.9	398628	400160	+	1533	49638
YGL054C	NC_001139.9	400871	401287	-	417	5117
YNCG0016C	NC_001139.9	401527	401598	-	72	2
YGL053W	NC_001139.9	402589	403302	+	714	1187
YGL051W	NC_001139.9	403687	404391	+	705	223
YNCG0017W	NC_001139.9	405470	405541	+	72	4
YGL050W	NC_001139.9	405776	406597	+	822	2155
YGL049C	NC_001139.9	406860	409604	-	2745	4312
YGL048C	NC_001139.9	410069	411286	-	1218	7530
YGL047W	NC_001139.9	411552	412160	+	609	832
YNCG0018C	NC_001139.9	412294	412367	-	74	8
YGL045W	NC_001139.9	414102	415730	+	1629	3042
YGL044C	NC_001139.9	416146	417036	-	891	2046
YGL043W	NC_001139.9	417483	418412	+	930	3449
YGL041C-B	NC_001139.9	418704	418886	-	183	16
YGL041W-A	NC_001139.9	418825	419289	+	465	1459
YGL040C	NC_001139.9	419527	420555	-	1029	4475
YNCG0019W	NC_001139.9;NC_001139.9	423092;423162	423129;423205	+;+	82	0
YGL039W	NC_001139.9	423961	425007	+	1047	9621
YGL038C	NC_001139.9	425362	426804	-	1443	4062
YGL037C	NC_001139.9	427297	427947	-	651	10886
YGL036W	NC_001139.9	428601	431330	+	2730	2780
YGL035C	NC_001139.9	431548	433062	-	1515	9939
YGL034C	NC_001139.9	433214	433579	-	366	85
YGL033W	NC_001139.9;NC_001139.9;NC_001139.9	435625;435750;436375	435679;436312;436401	+;+;+	645	73
YGL032C	NC_001139.9	436570	436833	-	264	163
YGL031C	NC_001139.9	437467	437934	-	468	19791
YGL030W	NC_001139.9;NC_001139.9	439091;439324	439093;439638	+;+	318	34712
YGL029W	NC_001139.9	440063	440425	+	363	1709
YNCG0020C	NC_001139.9;NC_001139.9	440716;440771	440751;440807	-;-	73	1
YGL028C	NC_001139.9	441281	442909	-	1629	19251
YGL027C	NC_001139.9	443642	446143	-	2502	4926
YGL026C	NC_001139.9	446412	448535	-	2124	29985
YGL025C	NC_001139.9	448764	449957	-	1194	3206
YGL023C	NC_001139.9	450197	452104	-	1908	6041
YGL022W	NC_001139.9	452404	454560	+	2157	10138
YGL021W	NC_001139.9	454785	457067	+	2283	7598
YGL020C	NC_001139.9	457163	457870	-	708	3097
YGL019W	NC_001139.9	458156	458992	+	837	4304
YGL018C	NC_001139.9	459110	459664	-	555	1281
YGL017W	NC_001139.9	459854	461365	+	1512	2281
YGL016W	NC_001139.9	461666	464911	+	3246	2138
YGL015C	NC_001139.9	465043	465435	-	393	124
YGL014W	NC_001139.9	466141	468807	+	2667	3692
YGL013C	NC_001139.9	469092	472298	-	3207	2807
YGL012W	NC_001139.9	472855	474276	+	1422	14453
YGL011C	NC_001139.9	474489	475247	-	759	10836
YGL010W	NC_001139.9	475545	476069	+	525	1390
YGL009C	NC_001139.9	476313	478652	-	2340	85323
YGL008C	NC_001139.9	479910	482666	-	2757	123343
YGL007C-A	NC_001139.9	482941	483027	-	87	25
YGL007W	NC_001139.9	483260	483637	+	378	123
YGL006W-A	NC_001139.9	485423	485533	+	111	48
YGL006W	NC_001139.9	485921	489442	+	3522	4912
YGL005C	NC_001139.9	489708	490547	-	840	2859
YGL004C	NC_001139.9	490703	491956	-	1254	2209
YGL003C	NC_001139.9	492474	494174	-	1701	3919
YGL002W	NC_001139.9	494517	495167	+	651	2434
YGL001C	NC_001139.9	495453	496502	-	1050	6228
YGR001C	NC_001139.9;NC_001139.9;NC_001139.9	497133;497459;498000	497365;497937;498034	-;-;-	747	3320
YGR002C	NC_001139.9	498476	499906	-	1431	2412
YGR003W	NC_001139.9	500132	502366	+	2235	2480
YGR004W	NC_001139.9	502938	504326	+	1389	1703
YGR005C	NC_001139.9	504657	505859	-	1203	3301
YGR006W	NC_001139.9	506070	506825	+	756	743
YGR007W	NC_001139.9	506969	507940	+	972	4805
YGR008C	NC_001139.9	508110	508364	-	255	4313
YGR009C	NC_001139.9	509047	511002	-	1956	5784
YGR010W	NC_001139.9	511545	512732	+	1188	2885
YGR012W	NC_001139.9	513159	514340	+	1182	3113
YGR013W	NC_001139.9	514554	516416	+	1863	2597
YGR014W	NC_001139.9	516943	520863	+	3921	3831
YGR015C	NC_001139.9	521090	522076	-	987	1449
YGR016W	NC_001139.9	522261	522833	+	573	567
YGR016C-A	NC_001139.9	523246	523353	-	108	105
YGR017W	NC_001139.9	523787	524680	+	894	2918
YGR018C	NC_001139.9	524365	524694	-	330	70
YGR019W	NC_001139.9	525229	526644	+	1416	8615
YGR020C	NC_001139.9	526973	527329	-	357	8302
YGR021W	NC_001139.9	527632	528504	+	873	2190
YGR023W	NC_001139.9	529264	530919	+	1656	1660
YNCG0021W	NC_001139.9	531610	531681	+	72	0
YGR024C	NC_001139.9	531883	532596	-	714	3535
YGR025W	NC_001139.9	532639	532941	+	303	372
YGR026W	NC_001139.9	532985	533821	+	837	5560
YGR027C	NC_001139.9	534132	534458	-	327	33572
YGR027W-B	NC_001139.9	536057	541325	+	5269	5
YGR027W-A	NC_001139.9	536057	537379	+	1323	0
YNCG0022W	NC_001139.9	541850	541921	+	72	5
YGR028W	NC_001139.9	542203	543291	+	1089	3170
YGR029W	NC_001139.9;NC_001139.9	543553;543722	543638;544205	+;+	570	4189
YNCG0023C	NC_001139.9	544577	544648	-	72	12
YNCG0024W	NC_001139.9	545370	545566	+	197	350
YGR030C	NC_001139.9	545681	546157	-	477	1133
YGR031W	NC_001139.9	546441	547469	+	1029	2228
YGR031C-A	NC_001139.9	546809	547300	-	492	0
YGR032W	NC_001139.9	548264	553951	+	5688	21301
YGR033C	NC_001139.9	554248	554967	-	720	3580
YGR034W	NC_001139.9;NC_001139.9	555812;556308	555830;556672	+;+	384	21919
YGR035C	NC_001139.9	557072	557422	-	351	422
YGR035W-A	NC_001139.9	557565	557786	+	222	278
YGR036C	NC_001139.9	558149	558868	-	720	1158
YGR037C	NC_001139.9	559731	559994	-	264	8763
YGR038W	NC_001139.9	560682	561350	+	669	1550
YNCG0025C	NC_001139.9	561662	561743	-	82	7
YGR038C-B	NC_001139.9	562199	567467	-	5269	5
YGR038C-A	NC_001139.9	566145	567467	-	1323	0
YGR039W	NC_001139.9	574888	575199	+	312	178
YGR040W	NC_001139.9	575398	576504	+	1107	1205
YGR041W	NC_001139.9	577487	579130	+	1644	3418
YGR042W	NC_001139.9	579476	580291	+	816	2753
YGR043C	NC_001139.9	580435	581436	-	1002	3308
YGR044C	NC_001139.9	582990	583892	-	903	5938
YGR045C	NC_001139.9	583934	584296	-	363	304
YGR046W	NC_001139.9	584895	586052	+	1158	3888
YGR047C	NC_001139.9	586392	589469	-	3078	3183
YGR048W	NC_001139.9	589826	590911	+	1086	3127
YGR049W	NC_001139.9	591314	591877	+	564	2158
YGR050C	NC_001139.9	592086	592442	-	357	876
YGR052W	NC_001139.9	593596	594705	+	1110	586
YGR053C	NC_001139.9	594986	595837	-	852	841
YGR054W	NC_001139.9	596693	598621	+	1929	4687
YGR055W	NC_001139.9	599417	601141	+	1725	28267
YGR056W	NC_001139.9	601661	604447	+	2787	2629
YGR057C	NC_001139.9	604773	605501	-	729	1976
YGR058W	NC_001139.9	606136	607143	+	1008	1939
YGR059W	NC_001139.9	607563	609101	+	1539	1118
YNCG0026W	NC_001139.9	609584	609696	+	113	47
YGR060W	NC_001139.9	610564	611493	+	930	21384
YGR061C	NC_001139.9	611889	615965	-	4077	16774
YGR062C	NC_001139.9	616328	617278	-	951	1766
YGR063C	NC_001139.9	617516	617824	-	309	1793
YGR065C	NC_001139.9	618077	619858	-	1782	25159
YGR066C	NC_001139.9	620921	621799	-	879	2298
YGR067C	NC_001139.9	622372	624786	-	2415	418
YGR068C	NC_001139.9	625324	627084	-	1761	2219
YGR070W	NC_001139.9	627806	631273	+	3468	2329
YGR071C	NC_001139.9	631481	634063	-	2583	1646
YGR072W	NC_001139.9	634304	635467	+	1164	3017
YGR074W	NC_001139.9	635712	636152	+	441	1793
YGR075C	NC_001139.9	636147	636875	-	729	1370
YGR076C	NC_001139.9	637104	637577	-	474	1427
YGR077C	NC_001139.9	637744	639513	-	1770	2142
YGR078C	NC_001139.9	639772	640371	-	600	2195
YGR079W	NC_001139.9	640720	641832	+	1113	8896
YGR080W	NC_001139.9	642010	643008	+	999	4125
YGR081C	NC_001139.9	643148	643780	-	633	1757
YGR082W	NC_001139.9	644044	644595	+	552	2905
YGR083C	NC_001139.9	644860	646815	-	1956	4913
YGR084C	NC_001139.9	647123	648142	-	1020	2385
YGR085C	NC_001139.9	648383	648907	-	525	9099
YGR086C	NC_001139.9	649598	650617	-	1020	20653
YNCG0048W	NC_001139.9	650855	651159	+	305	113
YGR087C	NC_001139.9	651290	652981	-	1692	1962
YGR088W	NC_001139.9	654634	656322	+	1689	2179
YGR089W	NC_001139.9	656960	659770	+	2811	6099
YNCG0049W	NC_001139.9	660087	661399	+	1313	735
YNCG0027W	NC_001139.9	661749	661820	+	72	0
YGR090W	NC_001139.9	662358	666071	+	3714	4244
YGR091W	NC_001139.9	666341	667825	+	1485	1331
YGR092W	NC_001139.9	668189	669907	+	1719	3763
YGR093W	NC_001139.9	670388	671911	+	1524	2489
YGR094W	NC_001139.9	672186	675500	+	3315	21064
YGR095C	NC_001139.9	675671	676342	-	672	3569
YGR096W	NC_001139.9	676621	677565	+	945	1445
YGR097W	NC_001139.9	678695	682135	+	3441	4482
YGR098C	NC_001139.9	682566	687458	-	4893	1194
YGR099W	NC_001139.9	687899	689965	+	2067	1943
YGR100W	NC_001139.9	690245	693097	+	2853	4515
YGR101W	NC_001139.9	693363	694403	+	1041	1611
YGR102C	NC_001139.9	694584	695135	-	552	2377
YGR103W	NC_001139.9	695417	697234	+	1818	5843
YGR104C	NC_001139.9	697445	698368	-	924	1678
YGR105W	NC_001139.9	698599	698832	+	234	2024
YGR106C	NC_001139.9	698989	699786	-	798	9614
YNCG0028W	NC_001139.9	700675	700756	+	82	28
YNCG0029C	NC_001139.9;NC_001139.9	700953;701012	700988;701048	-;-	73	2
YGR108W	NC_001139.9	703636	705051	+	1416	8241
YGR109C	NC_001139.9	705359	706501	-	1143	677
YNCG0030C	NC_001139.9	707108	707179	-	72	3
YGR109W-B	NC_001139.9	707610	712254	+	4645	551
YGR109W-A	NC_001139.9	707610	708482	+	873	0
YGR110W	NC_001139.9	713709	715046	+	1338	1096
YGR111W	NC_001139.9	715828	717030	+	1203	2695
YGR112W	NC_001139.9	717358	718527	+	1170	1819
YGR113W	NC_001139.9	718893	719924	+	1032	2734
