# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam
YGL118C	NC_001139.9	288014	288451	-	438	64
YGL117W	NC_001139.9	288512	289309	+	798	7989
YGL116W	NC_001139.9	289809	291641	+	1833	1759
YGL115W	NC_001139.9	292033	293001	+	969	1908
YGL114W	NC_001139.9	293460	295637	+	2178	3380
YGL113W	NC_001139.9	295932	297938	+	2007	1438
YGL112C	NC_001139.9	298178	299728	-	1551	3062
YGL111W	NC_001139.9	299978	301369	+	1392	2006
YGL110C	NC_001139.9	301537	303411	-	1875	2766
YGL108C	NC_001139.9	303649	304071	-	423	1041
YGL107C	NC_001139.9	304333	306273	-	1941	2309
YGL106W	NC_001139.9	306560	307009	+	450	4665
YGL105W	NC_001139.9	307437	308567	+	1131	9623
YGL104C	NC_001139.9	308713	310173	-	1461	1436
YGL103W	NC_001139.9;NC_001139.9	310967;311527	311015;311927	+;+	450	37581
YGL101W	NC_001139.9	312193	312840	+	648	547
YGL100W	NC_001139.9	313234	314283	+	1050	3065
YGL099W	NC_001139.9	314631	316553	+	1923	2658
YNCG0010W	NC_001139.9	316788	317055	+	268	402
YGL098W	NC_001139.9	317342	318079	+	738	1162
YNCG0011W	NC_001139.9	319781	319852	+	72	0
YGL097W	NC_001139.9	321782	323230	+	1449	3731
YGL096W	NC_001139.9	325331	326161	+	831	2666
YNCG0012W	NC_001139.9	328583	328654	+	72	1
YGL095C	NC_001139.9	328874	330607	-	1734	2723
YGL094C	NC_001139.9	331118	334465	-	3348	2433
YGL093W	NC_001139.9	334886	337639	+	2754	2836
YGL092W	NC_001139.9	337906	341859	+	3954	2997
YGL091C	NC_001139.9	342056	343042	-	987	1969
YGL090W	NC_001139.9	343319	344584	+	1266	1380
YGL089C	NC_001139.9	344791	345153	-	363	227
YGL088W	NC_001139.9	345836	346201	+	366	2
YNCG0013W	NC_001139.9	345986	346230	+	245	23
YGL087C	NC_001139.9;NC_001139.9	346406;346894	346808;346904	-;-	414	3358
YGL086W	NC_001139.9	347119	349368	+	2250	2224
YGL085W	NC_001139.9	349616	350440	+	825	1296
YGL084C	NC_001139.9	350616	352298	-	1683	2040
YGL083W	NC_001139.9	353058	355472	+	2415	1575
YGL082W	NC_001139.9	355827	356972	+	1146	3787
YGL081W	NC_001139.9	357377	358339	+	963	366
YGL080W	NC_001139.9	358636	359028	+	393	2380
YGL079W	NC_001139.9	359444	360100	+	657	1057
YGL078C	NC_001139.9	360288	361859	-	1572	5372
YGL077C	NC_001139.9	362225	363916	-	1692	3805
YGL076C	NC_001139.9;NC_001139.9;NC_001139.9	364335;365433;365986	364964;365526;365996	-;-;-	735	11261
YNCG0014C	NC_001139.9	365163	365251	-	89	190
YNCG0015C	NC_001139.9	366374	366469	-	96	28
YGL075C	NC_001139.9	366925	368088	-	1164	556
YGL073W	NC_001139.9	368753	371254	+	2502	5004
YGL071W	NC_001139.9	372012	374084	+	2073	2583
YGL070C	NC_001139.9	374459	374827	-	369	1519
YGL068W	NC_001139.9	375087	375671	+	585	3720
YGL067W	NC_001139.9	376101	377255	+	1155	1667
YGL066W	NC_001139.9	377609	379582	+	1974	2678
YGL065C	NC_001139.9	379760	381271	-	1512	1475
YGL064C	NC_001139.9	381523	383208	-	1686	1391
YGL063W	NC_001139.9	383654	384766	+	1113	679
YGL062W	NC_001139.9	385196	388732	+	3537	47310
YGL061C	NC_001139.9	388968	389711	-	744	921
YGL060W	NC_001139.9	390065	391990	+	1926	934
YGL059W	NC_001139.9	392223	393698	+	1476	2919
YGL058W	NC_001139.9	393986	394504	+	519	2421
YGL057C	NC_001139.9	394966	395829	-	864	729
YGL056C	NC_001139.9	396035	397618	-	1584	5526
YGL055W	NC_001139.9	398628	400160	+	1533	114014
YGL054C	NC_001139.9	400871	401287	-	417	4658
YNCG0016C	NC_001139.9	401527	401598	-	72	0
YGL053W	NC_001139.9	402589	403302	+	714	978
YGL051W	NC_001139.9	403687	404391	+	705	189
YNCG0017W	NC_001139.9	405470	405541	+	72	1
YGL050W	NC_001139.9	405776	406597	+	822	1643
YGL049C	NC_001139.9	406860	409604	-	2745	3520
YGL048C	NC_001139.9	410069	411286	-	1218	6498
YGL047W	NC_001139.9	411552	412160	+	609	878
YNCG0018C	NC_001139.9	412294	412367	-	74	2
YGL045W	NC_001139.9	414102	415730	+	1629	2068
YGL044C	NC_001139.9	416146	417036	-	891	1535
YGL043W	NC_001139.9	417483	418412	+	930	2609
YGL041C-B	NC_001139.9	418704	418886	-	183	25
YGL041W-A	NC_001139.9	418825	419289	+	465	1258
YGL040C	NC_001139.9	419527	420555	-	1029	4575
YNCG0019W	NC_001139.9;NC_001139.9	423092;423162	423129;423205	+;+	82	1
YGL039W	NC_001139.9	423961	425007	+	1047	7457
YGL038C	NC_001139.9	425362	426804	-	1443	5266
YGL037C	NC_001139.9	427297	427947	-	651	26007
YGL036W	NC_001139.9	428601	431330	+	2730	2836
YGL035C	NC_001139.9	431548	433062	-	1515	13952
YGL034C	NC_001139.9	433214	433579	-	366	29
YGL033W	NC_001139.9;NC_001139.9;NC_001139.9	435625;435750;436375	435679;436312;436401	+;+;+	645	355
YGL032C	NC_001139.9	436570	436833	-	264	154
YGL031C	NC_001139.9	437467	437934	-	468	23081
YGL030W	NC_001139.9;NC_001139.9	439091;439324	439093;439638	+;+	318	38429
YGL029W	NC_001139.9	440063	440425	+	363	2213
YNCG0020C	NC_001139.9;NC_001139.9	440716;440771	440751;440807	-;-	73	2
YGL028C	NC_001139.9	441281	442909	-	1629	6668
YGL027C	NC_001139.9	443642	446143	-	2502	2837
YGL026C	NC_001139.9	446412	448535	-	2124	11027
YGL025C	NC_001139.9	448764	449957	-	1194	2012
YGL023C	NC_001139.9	450197	452104	-	1908	4520
YGL022W	NC_001139.9	452404	454560	+	2157	8160
YGL021W	NC_001139.9	454785	457067	+	2283	4574
YGL020C	NC_001139.9	457163	457870	-	708	2512
YGL019W	NC_001139.9	458156	458992	+	837	3855
YGL018C	NC_001139.9	459110	459664	-	555	1130
YGL017W	NC_001139.9	459854	461365	+	1512	1731
YGL016W	NC_001139.9	461666	464911	+	3246	1407
YGL015C	NC_001139.9	465043	465435	-	393	152
YGL014W	NC_001139.9	466141	468807	+	2667	3214
YGL013C	NC_001139.9	469092	472298	-	3207	2267
YGL012W	NC_001139.9	472855	474276	+	1422	6306
YGL011C	NC_001139.9	474489	475247	-	759	8760
YGL010W	NC_001139.9	475545	476069	+	525	1445
YGL009C	NC_001139.9	476313	478652	-	2340	25842
YGL008C	NC_001139.9	479910	482666	-	2757	54668
YGL007C-A	NC_001139.9	482941	483027	-	87	20
YGL007W	NC_001139.9	483260	483637	+	378	91
YGL006W-A	NC_001139.9	485423	485533	+	111	45
YGL006W	NC_001139.9	485921	489442	+	3522	6305
YGL005C	NC_001139.9	489708	490547	-	840	4044
YGL004C	NC_001139.9	490703	491956	-	1254	1718
YGL003C	NC_001139.9	492474	494174	-	1701	3148
YGL002W	NC_001139.9	494517	495167	+	651	2058
YGL001C	NC_001139.9	495453	496502	-	1050	3696
YGR001C	NC_001139.9;NC_001139.9;NC_001139.9	497133;497459;498000	497365;497937;498034	-;-;-	747	2240
YGR002C	NC_001139.9	498476	499906	-	1431	2107
YGR003W	NC_001139.9	500132	502366	+	2235	1641
YGR004W	NC_001139.9	502938	504326	+	1389	1075
YGR005C	NC_001139.9	504657	505859	-	1203	3142
YGR006W	NC_001139.9	506070	506825	+	756	638
YGR007W	NC_001139.9	506969	507940	+	972	3803
YGR008C	NC_001139.9	508110	508364	-	255	10803
YGR009C	NC_001139.9	509047	511002	-	1956	5668
YGR010W	NC_001139.9	511545	512732	+	1188	2505
YGR012W	NC_001139.9	513159	514340	+	1182	2001
YGR013W	NC_001139.9	514554	516416	+	1863	2093
YGR014W	NC_001139.9	516943	520863	+	3921	2504
YGR015C	NC_001139.9	521090	522076	-	987	1251
YGR016W	NC_001139.9	522261	522833	+	573	329
YGR016C-A	NC_001139.9	523246	523353	-	108	59
YGR017W	NC_001139.9	523787	524680	+	894	1777
YGR018C	NC_001139.9	524365	524694	-	330	41
YGR019W	NC_001139.9	525229	526644	+	1416	7574
YGR020C	NC_001139.9	526973	527329	-	357	6626
YGR021W	NC_001139.9	527632	528504	+	873	2825
YGR023W	NC_001139.9	529264	530919	+	1656	1422
YNCG0021W	NC_001139.9	531610	531681	+	72	1
YGR024C	NC_001139.9	531883	532596	-	714	2735
YGR025W	NC_001139.9	532639	532941	+	303	318
YGR026W	NC_001139.9	532985	533821	+	837	4914
YGR027C	NC_001139.9	534132	534458	-	327	46064
YGR027W-B	NC_001139.9	536057	541325	+	5269	3
YGR027W-A	NC_001139.9	536057	537379	+	1323	0
YNCG0022W	NC_001139.9	541850	541921	+	72	0
YGR028W	NC_001139.9	542203	543291	+	1089	2370
YGR029W	NC_001139.9;NC_001139.9	543553;543722	543638;544205	+;+	570	2128
YNCG0023C	NC_001139.9	544577	544648	-	72	14
YNCG0024W	NC_001139.9	545370	545566	+	197	277
YGR030C	NC_001139.9	545681	546157	-	477	1930
YGR031W	NC_001139.9	546441	547469	+	1029	1801
YGR031C-A	NC_001139.9	546809	547300	-	492	0
YGR032W	NC_001139.9	548264	553951	+	5688	18773
YGR033C	NC_001139.9	554248	554967	-	720	2426
YGR034W	NC_001139.9;NC_001139.9	555812;556308	555830;556672	+;+	384	26791
YGR035C	NC_001139.9	557072	557422	-	351	402
YGR035W-A	NC_001139.9	557565	557786	+	222	238
YGR036C	NC_001139.9	558149	558868	-	720	1009
YGR037C	NC_001139.9	559731	559994	-	264	10123
YGR038W	NC_001139.9	560682	561350	+	669	1150
YNCG0025C	NC_001139.9	561662	561743	-	82	2
YGR038C-B	NC_001139.9	562199	567467	-	5269	2
YGR038C-A	NC_001139.9	566145	567467	-	1323	0
YGR039W	NC_001139.9	574888	575199	+	312	176
YGR040W	NC_001139.9	575398	576504	+	1107	701
YGR041W	NC_001139.9	577487	579130	+	1644	1619
YGR042W	NC_001139.9	579476	580291	+	816	2779
YGR043C	NC_001139.9	580435	581436	-	1002	8552
YGR044C	NC_001139.9	582990	583892	-	903	6413
YGR045C	NC_001139.9	583934	584296	-	363	283
YGR046W	NC_001139.9	584895	586052	+	1158	5299
YGR047C	NC_001139.9	586392	589469	-	3078	2909
YGR048W	NC_001139.9	589826	590911	+	1086	3222
YGR049W	NC_001139.9	591314	591877	+	564	1861
YGR050C	NC_001139.9	592086	592442	-	357	480
YGR052W	NC_001139.9	593596	594705	+	1110	854
YGR053C	NC_001139.9	594986	595837	-	852	917
YGR054W	NC_001139.9	596693	598621	+	1929	4503
YGR055W	NC_001139.9	599417	601141	+	1725	5706
YGR056W	NC_001139.9	601661	604447	+	2787	2288
YGR057C	NC_001139.9	604773	605501	-	729	1676
YGR058W	NC_001139.9	606136	607143	+	1008	1426
YGR059W	NC_001139.9	607563	609101	+	1539	2334
YNCG0026W	NC_001139.9	609584	609696	+	113	36
YGR060W	NC_001139.9	610564	611493	+	930	25468
YGR061C	NC_001139.9	611889	615965	-	4077	11300
YGR062C	NC_001139.9	616328	617278	-	951	1420
YGR063C	NC_001139.9	617516	617824	-	309	1528
YGR065C	NC_001139.9	618077	619858	-	1782	20285
YGR066C	NC_001139.9	620921	621799	-	879	3154
YGR067C	NC_001139.9	622372	624786	-	2415	703
YGR068C	NC_001139.9	625324	627084	-	1761	1422
YGR070W	NC_001139.9	627806	631273	+	3468	2689
YGR071C	NC_001139.9	631481	634063	-	2583	1605
YGR072W	NC_001139.9	634304	635467	+	1164	3215
YGR074W	NC_001139.9	635712	636152	+	441	1212
YGR075C	NC_001139.9	636147	636875	-	729	1102
YGR076C	NC_001139.9	637104	637577	-	474	1699
YGR077C	NC_001139.9	637744	639513	-	1770	1631
YGR078C	NC_001139.9	639772	640371	-	600	1076
YGR079W	NC_001139.9	640720	641832	+	1113	11578
YGR080W	NC_001139.9	642010	643008	+	999	3133
YGR081C	NC_001139.9	643148	643780	-	633	1694
YGR082W	NC_001139.9	644044	644595	+	552	3293
YGR083C	NC_001139.9	644860	646815	-	1956	4566
YGR084C	NC_001139.9	647123	648142	-	1020	2455
YGR085C	NC_001139.9	648383	648907	-	525	8012
YGR086C	NC_001139.9	649598	650617	-	1020	26611
YNCG0048W	NC_001139.9	650855	651159	+	305	91
YGR087C	NC_001139.9	651290	652981	-	1692	4362
YGR088W	NC_001139.9	654634	656322	+	1689	5669
YGR089W	NC_001139.9	656960	659770	+	2811	3714
YNCG0049W	NC_001139.9	660087	661399	+	1313	403
YNCG0027W	NC_001139.9	661749	661820	+	72	0
YGR090W	NC_001139.9	662358	666071	+	3714	3830
YGR091W	NC_001139.9	666341	667825	+	1485	1225
YGR092W	NC_001139.9	668189	669907	+	1719	2536
YGR093W	NC_001139.9	670388	671911	+	1524	2116
YGR094W	NC_001139.9	672186	675500	+	3315	17762
YGR095C	NC_001139.9	675671	676342	-	672	3360
YGR096W	NC_001139.9	676621	677565	+	945	1311
YGR097W	NC_001139.9	678695	682135	+	3441	3480
YGR098C	NC_001139.9	682566	687458	-	4893	1078
YGR099W	NC_001139.9	687899	689965	+	2067	1521
YGR100W	NC_001139.9	690245	693097	+	2853	3510
YGR101W	NC_001139.9	693363	694403	+	1041	1534
YGR102C	NC_001139.9	694584	695135	-	552	2626
YGR103W	NC_001139.9	695417	697234	+	1818	5900
YGR104C	NC_001139.9	697445	698368	-	924	1204
YGR105W	NC_001139.9	698599	698832	+	234	1550
YGR106C	NC_001139.9	698989	699786	-	798	7074
YNCG0028W	NC_001139.9	700675	700756	+	82	8
YNCG0029C	NC_001139.9;NC_001139.9	700953;701012	700988;701048	-;-	73	2
YGR108W	NC_001139.9	703636	705051	+	1416	3537
YGR109C	NC_001139.9	705359	706501	-	1143	381
YNCG0030C	NC_001139.9	707108	707179	-	72	1
YGR109W-B	NC_001139.9	707610	712254	+	4645	530
YGR109W-A	NC_001139.9	707610	708482	+	873	0
YGR110W	NC_001139.9	713709	715046	+	1338	698
YGR111W	NC_001139.9	715828	717030	+	1203	2551
YGR112W	NC_001139.9	717358	718527	+	1170	1868
YGR113W	NC_001139.9	718893	719924	+	1032	2174
YGR116W	NC_001139.9	720409	724764	+	4356	7427
YGR117C	NC_001139.9	725049	726479	-	1431	1413
YGR118W	NC_001139.9;NC_001139.9	726974;727358	727038;727730	+;+	438	21807
YGR119C	NC_001139.9	728046	729671	-	1626	4969
YGR120C	NC_001139.9	730033	730821	-	789	1234
YNCG0031W	NC_001139.9	731137	731210	+	74	1
YGR121C	NC_001139.9	731449	732927	-	1479	2302
YGR121W-A	NC_001139.9	733412	733627	+	216	20
YGR122W	NC_001139.9	733935	735143	+	1209	1901
YNCG0032W	NC_001139.9	736340	736411	+	72	4
YGR123C	NC_001139.9	736662	738203	-	1542	1283
YNCG0033W	NC_001139.9	739122	739195	+	74	4
YGR124W	NC_001139.9	739944	741662	+	1719	7741
YGR125W	NC_001139.9	742325	745435	+	3111	1682
YGR126W	NC_001139.9	745835	746527	+	693	187
YGR127W	NC_001139.9	746798	747736	+	939	773
YGR128C	NC_001139.9	747950	750091	-	2142	2366
YGR129W	NC_001139.9	750400	751047	+	648	668
YGR130C	NC_001139.9	751394	753844	-	2451	10048
YGR131W	NC_001139.9	754726	755250	+	525	1416
YGR132C	NC_001139.9	755589	756452	-	864	7121
YGR133W	NC_001139.9	756896	757447	+	552	950
YGR134W	NC_001139.9	757770	761138	+	3369	1532
YGR135W	NC_001139.9	761392	762168	+	777	6681
YGR136W	NC_001139.9	762428	763153	+	726	3481
YGR138C	NC_001139.9	763762	765606	-	1845	1094
YGR140W	NC_001139.9	767429	770299	+	2871	1256
YGR141W	NC_001139.9	770569	771972	+	1404	2752
YGR142W	NC_001139.9	772454	773686	+	1233	5747
YNCG0034W	NC_001139.9	774349	774421	+	73	0
YGR143W	NC_001139.9	775193	777508	+	2316	7390
YNCG0035W	NC_001139.9	779616	779687	+	72	2
YGR144W	NC_001139.9	780399	781379	+	981	4761
YGR145W	NC_001139.9	781767	783890	+	2124	3038
YGR146C	NC_001139.9	784223	784858	-	636	4051
YGR146C-A	NC_001139.9	785276	785437	-	162	49
YGR147C	NC_001139.9	786054	786920	-	867	3294
YGR148C	NC_001139.9	787312	787779	-	468	13755
YGR149W	NC_001139.9	789031	790329	+	1299	1465
YGR150C	NC_001139.9	790459	793053	-	2595	2409
YNCG0036W	NC_001139.9	794417	794489	+	73	2
YGR152C	NC_001139.9	794674	795492	-	819	2378
YGR153W	NC_001139.9	796092	796745	+	654	353
YGR154C	NC_001139.9	796798	797868	-	1071	964
YGR155W	NC_001139.9	798543	800066	+	1524	14573
YGR156W	NC_001139.9	800546	801823	+	1278	1029
YGR157W	NC_001139.9	802440	805049	+	2610	1505
YGR158C	NC_001139.9	805269	806021	-	753	1903
YGR159C	NC_001139.9	806412	807656	-	1245	33035
YGR161C	NC_001139.9	808629	809420	-	792	18302
YGR161W-C	NC_001139.9	810227	810505	+	279	1880
YGR161W-B	NC_001139.9	811738	817051	+	5314	2
YGR161W-A	NC_001139.9	811738	813054	+	1317	0
YGR161C-D	NC_001139.9	817747	823015	-	5269	29
YGR161C-C	NC_001139.9	821693	823015	-	1323	0
YNCG0037W	NC_001139.9	823482	823555	+	74	25
YGR162W	NC_001139.9	824059	826917	+	2859	9010
YGR163W	NC_001139.9	827552	828577	+	1026	1840
YGR164W	NC_001139.9	828625	828960	+	336	13
YNCG0038C	NC_001139.9	828723	828794	-	72	0
YGR165W	NC_001139.9	829116	830153	+	1038	2180
YGR166W	NC_001139.9	830515	832197	+	1683	1613
YGR167W	NC_001139.9	832456	833157	+	702	5766
YGR168C	NC_001139.9	833352	834482	-	1131	1426
YGR169C	NC_001139.9	834689	835903	-	1215	940
YGR169C-A	NC_001139.9	836387	836665	-	279	2521
YGR170W	NC_001139.9	837142	840558	+	3417	2561
YGR171C	NC_001139.9	840824	842551	-	1728	1510
YGR172C	NC_001139.9	842845	843591	-	747	1584
YGR173W	NC_001139.9	843854	844960	+	1107	2556
YNCG0039W	NC_001139.9	845649	845719	+	71	0
YGR174C	NC_001139.9	845893	846405	-	513	2777
YGR174W-A	NC_001139.9	846655	846741	+	87	624
YGR175C	NC_001139.9	846933	848423	-	1491	27082
YGR177C	NC_001139.9	848829	850436	-	1608	1137
YGR178C	NC_001139.9	851047	853215	-	2169	8995
YGR179C	NC_001139.9	853675	854895	-	1221	1319
YGR180C	NC_001139.9	855264	856301	-	1038	54554
YNCG0040C	NC_001139.9;NC_001139.9	857378;857454	857421;857491	-;-	82	1
YGR181W	NC_001139.9	858287	858604	+	318	1904
YGR183C	NC_001139.9;NC_001139.9	859063;859474	859260;859476	-;-	201	5784
YGR184C	NC_001139.9	859901	865753	-	5853	4521
YGR185C	NC_001139.9	866336	867520	-	1185	5400
YGR186W	NC_001139.9	867774	869981	+	2208	6760
YGR187C	NC_001139.9	870232	871416	-	1185	3291
YGR188C	NC_001139.9	872044	875109	-	3066	977
YNCG0041W	NC_001139.9	876394	876466	+	73	0
YGR189C	NC_001139.9	876669	878192	-	1524	11457
YNCG0042C	NC_001139.9;NC_001139.9	878710;878780	878745;878815	-;-	72	0
YGR191W	NC_001139.9	880420	882231	+	1812	5412
YGR192C	NC_001139.9	882812	883810	-	999	220240
YGR193C	NC_001139.9	884509	885741	-	1233	3885
YGR194C	NC_001139.9	886073	887875	-	1803	1980
YGR195W	NC_001139.9	888882	889622	+	741	2062
YGR196C	NC_001139.9	889733	892186	-	2454	3848
YGR197C	NC_001139.9	892497	894140	-	1644	1377
YGR198W	NC_001139.9	894693	897146	+	2454	2963
YGR199W	NC_001139.9	897502	899781	+	2280	1809
YGR200C	NC_001139.9	899904	902270	-	2367	3725
YGR201C	NC_001139.9	902520	903197	-	678	18514
YGR202C	NC_001139.9	903474	904748	-	1275	4563
YGR203W	NC_001139.9	905237	905683	+	447	1141
YGR204W	NC_001139.9	905934	908774	+	2841	19929
YGR204C-A	NC_001139.9	909061	909174	-	114	97
YGR205W	NC_001139.9	909213	910085	+	873	849
YGR206W	NC_001139.9	910432	910737	+	306	1104
YGR207C	NC_001139.9	910843	911628	-	786	4211
YGR208W	NC_001139.9	911883	912812	+	930	2569
YGR209C	NC_001139.9	912913	913227	-	315	18313
YGR210C	NC_001139.9	913503	914738	-	1236	3491
YGR211W	NC_001139.9	915241	916701	+	1461	5236
YGR212W	NC_001139.9	917040	918446	+	1407	833
YGR213C	NC_001139.9	918512	919465	-	954	336
YGR214W	NC_001139.9;NC_001139.9	920575;921120	920664;921788	+;+	759	28114
YGR215W	NC_001139.9	922175	922507	+	333	2405
YGR216C	NC_001139.9	922633	924462	-	1830	1111
YGR217W	NC_001139.9	924696	930815	+	6120	1433
YNCG0043C	NC_001139.9	930953	931023	-	71	0
YGR218W	NC_001139.9	932541	935795	+	3255	6190
YGR220C	NC_001139.9	936074	936883	-	810	2931
YGR221C	NC_001139.9	937124	938992	-	1869	1732
YNCG0044C	NC_001139.9	939459	939672	-	214	17
YNCG0045C	NC_001139.9	939494	939672	-	179	0
YGR222W	NC_001139.9	939923	940804	+	882	1612
YGR223C	NC_001139.9	940869	942215	-	1347	2550
YGR224W	NC_001139.9	942806	944647	+	1842	1075
YGR225W	NC_001139.9;NC_001139.9	945145;946421	946327;947019	+;+	1782	1006
YGR227W	NC_001139.9	947420	948997	+	1578	858
YGR227C-A	NC_001139.9	949052	949225	-	174	44
YGR229C	NC_001139.9	949382	950899	-	1518	6937
YGR230W	NC_001139.9	951894	952307	+	414	1029
YGR231C	NC_001139.9	952548	953480	-	933	6747
YGR232W	NC_001139.9	953960	954646	+	687	2521
YGR233C	NC_001139.9	954674	958210	-	3537	2502
YGR234W	NC_001139.9	959904	961103	+	1200	2909
YGR235C	NC_001139.9	961360	962061	-	702	3413
YGR236C	NC_001139.9	962530	962817	-	288	1471
YGR237C	NC_001139.9	963298	965655	-	2358	3543
YGR238C	NC_001139.9	966039	968687	-	2649	1247
YGR239C	NC_001139.9	969187	970053	-	867	2493
YGR240C	NC_001139.9	970771	973734	-	2964	24853
YGR240C-A	NC_001139.9	974577	974777	-	201	205
YGR241C	NC_001139.9	974875	976581	-	1707	2526
YGR243W	NC_001139.9	977336	977776	+	441	7099
YGR244C	NC_001139.9	978036	979319	-	1284	13523
YGR245C	NC_001139.9	979765	982068	-	2304	3146
YGR246C	NC_001139.9	982482	984272	-	1791	2402
YGR247W	NC_001139.9	984966	985685	+	720	708
YGR248W	NC_001139.9	985972	986739	+	768	1203
YGR249W	NC_001139.9	988049	989419	+	1371	103
YGR250C	NC_001139.9	991176	993521	-	2346	4062
YGR251W	NC_001139.9	995639	996229	+	591	934
YGR252W	NC_001139.9	996869	998188	+	1320	2669
YGR253C	NC_001139.9	998358	999140	-	783	7072
YGR254W	NC_001139.9	1000927	1002240	+	1314	169598
YGR255C	NC_001139.9	1002523	1003962	-	1440	5143
YNCG0046W	NC_001139.9	1004216	1004287	+	72	3
YGR256W	NC_001139.9	1004624	1006102	+	1479	6698
YGR257C	NC_001139.9	1006205	1007305	-	1101	3034
YGR258C	NC_001139.9	1007671	1010766	-	3096	3264
YGR260W	NC_001139.9	1012485	1014089	+	1605	58068
YGR261C	NC_001139.9	1014321	1016750	-	2430	2564
YGR262C	NC_001139.9	1016974	1017759	-	786	2321
YGR263C	NC_001139.9	1017967	1019241	-	1275	1044
YGR264C	NC_001139.9	1019598	1021853	-	2256	7385
YGR266W	NC_001139.9	1022656	1024761	+	2106	566
YGR267C	NC_001139.9	1025004	1025735	-	732	4447
YGR268C	NC_001139.9	1026057	1026653	-	597	1447
YGR270W	NC_001139.9	1027370	1031509	+	4140	5810
YGR271W	NC_001139.9	1031791	1037694	+	5904	2273
YGR271C-A	NC_001139.9	1037800	1038501	-	702	1975
YGR273C	NC_001139.9	1038715	1039239	-	525	331
YGR274C	NC_001139.9	1039895	1043095	-	3201	3143
YGR275W	NC_001139.9	1043276	1043749	+	474	1742
YGR276C	NC_001139.9	1043819	1045480	-	1662	3239
YGR277C	NC_001139.9	1045644	1046561	-	918	2356
YGR278W	NC_001139.9	1046731	1048464	+	1734	1362
YGR279C	NC_001139.9	1048798	1049958	-	1161	15087
YGR280C	NC_001139.9	1050910	1051725	-	816	4868
YGR281W	NC_001139.9	1052824	1057257	+	4434	3742
YGR282C	NC_001139.9	1057783	1058724	-	942	96464
YGR283C	NC_001139.9	1059015	1060040	-	1026	1401
YGR284C	NC_001139.9	1060658	1061590	-	933	4201
YGR285C	NC_001139.9	1061852	1063153	-	1302	15625
YGR286C	NC_001139.9	1063813	1064940	-	1128	26130
YGR287C	NC_001139.9	1067222	1068991	-	1770	959
YGR288W	NC_001139.9	1070293	1071714	+	1422	847
YGR289C	NC_001139.9	1073963	1075813	-	1851	2444
YGR292W	NC_001139.9	1076599	1078353	+	1755	748
YGR294W	NC_001139.9	1080306	1080668	+	363	43
YGR295C	NC_001139.9	1081584	1082729	-	1146	2402
YGR296W	NC_001139.9;NC_001139.9	1084864;1085031	1084882;1090591	+;+	5580	2
YHL050C	NC_001140.6;NC_001140.6	445;2671	1897;3311	-;-	2094	318
YHL049C	NC_001140.6	3726	4541	-	816	0
YHL048C-A	NC_001140.6	5663	5797	-	135	42
YHL048W	NC_001140.6	6401	7546	+	1146	2407
YHL047C	NC_001140.6	8351	10213	-	1863	2009
YHL046C	NC_001140.6	11923	12285	-	363	156
YHL045W	NC_001140.6	12502	12849	+	348	89
YHL044W	NC_001140.6	13565	14272	+	708	1096
YHL043W	NC_001140.6	14901	15413	+	513	600
YHL042W	NC_001140.6	15667	16119	+	453	345
YHL041W	NC_001140.6	17392	17841	+	450	14
YHL040C	NC_001140.6	19088	20971	-	1884	2257
YHL039W	NC_001140.6	21783	23540	+	1758	2851
YHL038C	NC_001140.6	23617	25509	-	1893	1131
YHL037C	NC_001140.6	25778	26179	-	402	13
YHL036W	NC_001140.6	26241	27881	+	1641	1434
YHL035C	NC_001140.6	27978	32756	-	4779	2796
YHL034C	NC_001140.6	33193	34077	-	885	16931
YHL033C	NC_001140.6	35255	36025	-	771	10708
YHL032C	NC_001140.6	36379	38508	-	2130	10793
YHL031C	NC_001140.6	38815	39486	-	672	2918
YHL030W	NC_001140.6	40084	45690	+	5607	1615
YHL029C	NC_001140.6	45929	47968	-	2040	2394
YHL028W	NC_001140.6	48763	50580	+	1818	2064
YHL027W	NC_001140.6	51111	52988	+	1878	8257
YHL026C	NC_001140.6	53219	54166	-	948	1353
YHL025W	NC_001140.6	54851	55849	+	999	3776
YHL024W	NC_001140.6	56649	58790	+	2142	1282
YHL023C	NC_001140.6	59123	62563	-	3441	2236
YNCH0001W	NC_001140.6	62755	62826	+	72	0
YHL022C	NC_001140.6	62961	64157	-	1197	305
YHL021C	NC_001140.6	64462	65859	-	1398	3423
YHL020C	NC_001140.6	66242	67456	-	1215	3877
YHL019C	NC_001140.6	67731	69548	-	1818	1886
YHL018W	NC_001140.6	69708	70070	+	363	95
YHL017W	NC_001140.6	70276	71874	+	1599	1713
YHL016C	NC_001140.6	72037	74244	-	2208	879
YHL015W-A	NC_001140.6	74699	74782	+	84	76
YHL015W	NC_001140.6	75412	75777	+	366	42589
