"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166447.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YER007C-A","NC_001137.3;NC_001137.3","166237;166875","166771;166885","-;-",546,2785,0.190363553762669,155.47769665693
"YNCE0011C","NC_001137.3","167427","167586","-",160,76,0.01772739234052,14.4786860423608
"YER008C","NC_001137.3","167808","171818","-",4011,3537,0.0329104366720042,26.8792990496293
"YER009W","NC_001137.3","172115","172492","+",378,9005,0.88908475648222,726.151867510213
"YER010C","NC_001137.3","172634","173338","-",705,2615,0.138431148847958,113.06237850175
"YER011W","NC_001137.3","175248","176012","+",765,107385,5.23881947433571,4278.75803414905
"YNCE0012W","NC_001137.3","177099","177170","+",72,3,0.00155503441583509,1.27006017915445
"YER012W","NC_001137.3","177835","178431","+",597,5020,0.313820010753453,256.309632134889
"YER013W","NC_001137.3","178841","182278","+",3438,2646,0.0287233582150062,23.4595409008215
"YER014W","NC_001137.3","182600","184219","+",1620,2954,0.0680529135463237,55.5815965810705
"YER014C-A","NC_001137.3;NC_001137.3","183731;184678","184169;184700","-;-",462,0,0,0
"YER015W","NC_001137.3","184541","186775","+",2235,2321,0.0387568846083569,31.6543320893153
"YER016W","NC_001137.3","188277","189311","+",1035,1476,0.0532227431367557,43.4691901317559
"YER017C","NC_001137.3","189503","191788","-",2286,4630,0.0755885495571281,61.7362585772716
"YER018C","NC_001137.3","191959","192624","-",666,2820,0.158025119014593,129.065574962723
"YER019W","NC_001137.3","192797","194230","+",1434,3319,0.0863792339105716,70.5494516253328
"YER019C-A","NC_001137.3","194273","194539","-",267,5878,0.821617285058754,671.048425444484
"YER020W","NC_001137.3","195168","196517","+",1350,5999,0.165842692632794,135.450506928846
"YER021W","NC_001137.3","196948","198519","+",1572,6671,0.1583761005807,129.352235956326
"YER022W","NC_001137.3","198812","200875","+",2064,1799,0.0325291501638061,26.567886770917
"YER023W","NC_001137.3","201076","201936","+",861,6229,0.270001655086739,220.521389712978
"YER024W","NC_001137.3","202192","204963","+",2772,6565,0.0883878869260376,72.1900006592986
"YER025W","NC_001137.3","205251","206834","+",1584,7490,0.17647284506977,144.132586997983
"YNCE0013W","NC_001137.3","207357","207428","+",72,3,0.00155503441583509,1.27006017915445
"YER026C","NC_001137.3","207644","208474","-",831,2792,0.125390789574341,102.411783976873
"YER027C","NC_001137.3","208979","210232","-",1254,2032,0.060475214028266,49.3925795988871
"YER028C","NC_001137.3","210692","211876","-",1185,392,0.0123457922229338,10.0833132198187
"YER029C","NC_001137.3","212587","213177","-",591,1670,0.10545817155105,86.1319999670229
"YER030W","NC_001137.3","213437","213898","+",462,2952,0.238465537430918,194.764553187738
"YER031C","NC_001137.3","214076","214747","-",672,3947,0.219204315689325,179.033125968665
"YER032W","NC_001137.3","215063","217693","+",2631,1380,0.0195753477204326,15.9879867478508
"YER033C","NC_001137.3","218057","221287","-",3231,840,0.00970272170326071,7.92460947438991
"YER034W","NC_001137.3","221846","222403","+",558,1924,0.128683278110396,105.100893965298
"YER035W","NC_001137.3","222639","223076","+",438,7874,0.670922793988245,547.970074008886
"YER036C","NC_001137.3","223367","225199","-",1833,10897,0.221868543755875,181.209109947576
"YER037W","NC_001137.3","225889","226854","+",966,2156,0.0832957565351664,68.0310495964473
"YER038C","NC_001137.3","226858","228252","-",1395,824,0.0220447029444836,18.0048101096477
"YER038W-A","NC_001137.3","228451","228831","+",381,5,0.000489774619160657,0.400018954064395
"YER039C","NC_001137.3","228456","229205","-",750,483,0.0240346119311471,19.6300501290112
"YER039C-A","NC_001137.3","229263","229481","-",219,240,0.0408995353205941,33.4043225202267
"YER040W","NC_001137.3","229795","231987","+",2193,1468,0.0249826596163711,20.4043594309028
"YER041W","NC_001137.3","232461","234740","+",2280,2575,0.0421496170607931,34.4253153823444
"YER042W","NC_001137.3","234937","235491","+",555,1270,0.0854008089993756,69.7503320011311
"YER043C","NC_001137.3","235770","237119","-",1350,21301,0.588867343852501,480.952033354116
"YER044C","NC_001137.3","237570","238016","-",447,6260,0.522658547282021,426.876602497014
"YER044C-A","NC_001137.3;NC_001137.3","238460;239712","239623;239774","-;-",1227,116,0.00352829324668695,2.88170133558761
"YER045C","NC_001137.3","240032","241501","-",1470,3873,0.098328951714764,80.3092746753502
"YER046W","NC_001137.3","243180","243611","+",432,4410,0.380983431879596,311.164743892841
"YER047C","NC_001137.3","243810","246503","-",2694,2161,0.0299370100010657,24.4507799300915
"YER048C","NC_001137.3","246982","248157","-",1176,3585,0.113771395525894,92.9217498422188
"YNCE0014W","NC_001137.3","250286","250357","+",72,2,0.00103668961055672,0.846706786102969
"YER048W-A","NC_001137.3","250718","251002","+",285,1018,0.133307371395378,108.87757998983
"YER049W","NC_001137.3","251728","253662","+",1935,3125,0.0602726517765538,49.2271387269168
"YER050C","NC_001137.3","253971","254387","-",417,2595,0.232248305559255,189.686685749975
"YER051W","NC_001137.3","254656","256134","+",1479,1549,0.0390871936734856,31.9241090062515
"YER052C","NC_001137.3","256375","257958","-",1584,8694,0.204840442595004,167.301563599528
"YER053C","NC_001137.3","258737","259639","-",903,1886,0.0779480374289694,63.6633487810047
"YER053C-A","NC_001137.3","260933","261046","-",114,451,0.14764642558771,120.588871747086
"YER054C","NC_001137.3","262052","263698","-",1647,3964,0.0898237730327182,73.3627475434354
"YER055C","NC_001137.3","264892","265785","-",894,7447,0.310881645495943,253.909749105053
"YER056C","NC_001137.3","266512","268113","-",1602,27362,0.6374359803158,520.620024299988
"YER056C-A","NC_001137.3;NC_001137.3","269423;270149","269751;270185","-;-",366,10536,1.07435033476974,877.465839185005
"YER057C","NC_001137.3","270737","271126","-",390,7193,0.688330003267802,562.187253455876
"YER058W","NC_001137.3","271768","272091","+",324,895,0.103093022383141,84.2002859513508
"YER059W","NC_001137.3","272624","273886","+",1263,1868,0.0551981812594763,45.0826112049505
"YER060W","NC_001137.3","274567","276153","+",1587,725,0.0170495266764528,13.9250454425252
"YER060W-A","NC_001137.3","276572","278164","+",1593,411,0.00962891367093365,7.86432743702419
"YER061C","NC_001137.3","278298","279626","-",1329,1317,0.0369838433526828,30.2062168116734
"YER062C","NC_001137.3","279930","280682","-",753,18467,0.915277149234312,747.544265448456
"YER063W","NC_001137.3","281710","282366","+",657,5097,0.289534627123706,236.474766507772
"YER064C","NC_001137.3","282705","284222","-",1518,4727,0.116215773654584,94.91817338914
"YER065C","NC_001137.3","285241","286914","-",1674,3346,0.0745970631596301,60.9264711032373
"YNCE0015C","NC_001137.3","288443","288524","-",82,21,0.00955777250708395,7.80622354016884
"YER066W","NC_001137.3","290242","290799","+",558,678,0.0453468100617716,37.0365936114718
"YER067W","NC_001137.3","292066","292551","+",486,7558,0.580392598265757,474.030362175277
"YER068W","NC_001137.3","293050","294813","+",1764,2659,0.0562562790708231,45.9468029438326
"YER069W","NC_001137.3","295410","298001","+",2592,7040,0.101365206365546,82.7891079745126
"YER070W","NC_001137.3","298950","301616","+",2667,13451,0.188227382923714,153.732998603434
"YER071C","NC_001137.3","301947","302327","-",381,1202,0.117741818446222,96.1645565570806
"YER072W","NC_001137.3","302806","303195","+",390,3965,0.379428397463761,309.894683713687
"YER073W","NC_001137.3","304030","305592","+",1563,8630,0.206064445430431,168.30125675398
"YER074W","NC_001137.3;NC_001137.3","306323;306792","306325;307196","+;+",408,14243,1.30284442263171,1064.08630186452
"YER074W-A","NC_001137.3;NC_001137.3;NC_001137.3","307653;307849;308068","307746;307956;308123","+;+;+",258,2193,0.317227020830358,259.092276547509
"YER075C","NC_001137.3","308413","311199","-",2787,3173,0.0424897670737975,34.7031298037208
"YNCE0016C","NC_001137.3","312023","312095","-",73,93,0.0475457098101906,38.8325249297636
"YER076C","NC_001137.3","312590","313498","-",909,1063,0.0436436061790811,35.6455173713844
"YER077C","NC_001137.3","314534","316600","-",2067,1924,0.0347388820443159,28.3726651343184
"YER078C","NC_001137.3","316807","318342","-",1536,1921,0.0466753298878,38.1216500649329
"YER078W-A","NC_001137.3","318646","318810","+",165,21,0.00474992330655081,3.87945654723542
"YER079W","NC_001137.3","318920","319552","+",633,3947,0.232709794855018,190.063602924081
"YER080W","NC_001137.3","319963","321846","+",1884,3963,0.0785044763051522,64.1178151590968
"YNCE0017W","NC_001137.3","322212","322762","+",551,4522,0.306288158043104,250.158060114836
"YER081W","NC_001137.3","322686","324095","+",1410,8672,0.229536314112713,187.471691465999
"YER082C","NC_001137.3","324272","325936","-",1665,2935,0.0657877623131673,53.7315549667506
"YER083C","NC_001137.3","326174","327031","-",858,2906,0.126403636710958,103.2390176398
"YER084W","NC_001137.3","327065","327451","+",387,873,0.0841888400014903,68.7604673737574
"YER085C","NC_001137.3","327619","328140","-",522,554,0.039608692706788,32.350038586279
"YER086W","NC_001137.3","328477","330207","+",1731,6796,0.14652358946295,119.671805581056
"YER087W","NC_001137.3","330576","332306","+",1731,1003,0.0216249500046113,17.6619807236314
"YER087C-B","NC_001137.3","332582","332830","-",249,4222,0.632805330472842,516.837983266516
"YER088C","NC_001137.3","333176","335188","-",2013,5065,0.0939046118176419,76.6957354088502
"YER089C","NC_001137.3","335946","337340","-",1395,2542,0.0680068384525211,55.5439651683548
"YER090W","NC_001137.3","337949","339472","+",1524,5075,0.124280309612017,101.50480959384
"YER091C","NC_001137.3","339864","342167","-",2304,14425,0.233660119254387,190.83977171149
"YER092W","NC_001137.3","342855","343232","+",378,1242,0.122625571077281,100.153316984751
"YER093C","NC_001137.3","343320","347612","-",4293,1306,0.0113535985860552,9.27294811446942
"YER093C-A","NC_001137.3;NC_001137.3","347912;348277","348201;348400","-;-",414,674,0.0607590258708898,49.6243803333393
"YER094C","NC_001137.3","348729","349346","-",618,5996,0.362096557566881,295.739061522723
"YER095W","NC_001137.3","349980","351182","+",1203,4145,0.128590875883021,105.025425288683
"YER096W","NC_001137.3","351698","353236","+",1539,1443,0.0349928212405463,28.5800676572301
"YNCE0018W","NC_001137.3","354934","355005","+",72,1,0.000518344805278362,0.423353393051485
"YER098W","NC_001137.3","355466","357730","+",2265,1240,0.02043171047031,16.6874132148506
"YER099C","NC_001137.3","358105","359061","-",957,2797,0.109076646046163,89.0873560149218
"YER100W","NC_001137.3","359562","360314","+",753,5039,0.249747200681849,203.978748773205
"YER101C","NC_001137.3","360502","361794","-",1293,1556,0.0449119916666245,36.6814596522382
"YER102W","NC_001137.3","363100","363702","+",603,6361,0.393694484343363,321.546380083641
"YER103W","NC_001137.3","364589","366517","+",1929,6259,0.12109437522503,98.9027267350262
"YER104W","NC_001137.3","366802","367428","+",627,692,0.0411898111294882,33.6414026401869
"YER105C","NC_001137.3","367838","372013","-",4176,2863,0.0255865720260681,20.8975993845931
"YER106W","NC_001137.3","372326","373234","+",909,967,0.0397021328082516,32.4263549370919
"YER107C","NC_001137.3","373448","374545","-",1098,1769,0.06012799741229,49.1089935939722
"YER109C","NC_001137.3","375215","377614","-",2400,1662,0.0258446719911791,21.108400177547
"YER110C","NC_001137.3","378762","382103","-",3342,8119,0.0906666026726397,74.0511209662838
"YER111C","NC_001137.3","382595","385876","-",3282,1825,0.0207527444892068,16.9496148223538
"YER112W","NC_001137.3","387232","387795","+",564,2644,0.174957914700765,142.895281433378
"YER113C","NC_001137.3","387932","390052","-",2121,1383,0.0243350788922198,19.8754537795826
"YER114C","NC_001137.3","390590","393712","-",3123,2657,0.0317519803486941,25.933140411246
"YER115C","NC_001137.3","394292","394867","-",576,1161,0.0752247898660223,61.4391611665967
"YER116C","NC_001137.3","395348","396172","-",825,1459,0.0660013152786441,53.9059724039665
"YER117W","NC_001137.3;NC_001137.3","396769;397282","396810;397653","+;+",414,15775,1.42206770491585,1161.46083050212
"YER118C","NC_001137.3","397952","399055","-",1104,1236,0.0417830986515689,34.1259648138023
"YER119C","NC_001137.3","399496","400842","-",1347,1716,0.0475445711817017,38.8315949653282
"YER120W","NC_001137.3","401135","401869","+",735,6907,0.350714210944423,286.442633711667
"YER121W","NC_001137.3","402375","402719","+",345,533,0.0576579717314853,47.0916226427356
"YER122C","NC_001137.3","402871","404352","-",1482,6629,0.166936407167138,136.343788301456
"YER123W","NC_001137.3","404813","406387","+",1575,1596,0.0378184369931093,30.8878635570363
"YER124C","NC_001137.3","407342","409063","-",1722,7896,0.171129641079217,139.768573862071
"YER125W","NC_001137.3","410189","412618","+",2430,4825,0.0741041091990548,60.5238554510641
"YER126C","NC_001137.3","413394","414179","-",786,3956,0.187838661039499,153.415513549161
"YER127W","NC_001137.3","414481","415554","+",1074,2849,0.0990009620271321,80.8581329700791
"YER128W","NC_001137.3","415859","416470","+",612,905,0.0551884763266962,45.0746847895993
"YER129W","NC_001137.3","417281","420709","+",3429,3929,0.0427627661929383,34.9260993448668
"YER130C","NC_001137.3","421115","422446","-",1332,2375,0.0665442655424925,54.3494220809339
"YER131W","NC_001137.3","423952","424311","+",360,15767,1.63454850896479,1335.00258964855
"YNCE0019W","NC_001137.3","424698","424883","+",186,386,0.0774507463886895,63.2571908585315
"YER132C","NC_001137.3","425188","430449","-",5262,1764,0.0125112004995808,10.2184089214525
"YNCE0020C","NC_001137.3","431129","431220","-",92,2,0.000811322303913959,0.662640093471889
"YER133W","NC_001137.3;NC_001137.3","432495;433197","432671;433958","+;+",939,8260,0.328296083700903,268.132832710947
"YNCE0021C","NC_001137.3","434541","434612","-",72,7,0.00362841363694854,2.96347375136039
"YNCE0022C","NC_001137.3","435752","435824","-",73,0,0,0
"YER134C","NC_001137.3","437267","437803","-",537,1075,0.074711150704926,61.0196510655213
"YER135C","NC_001137.3","437952","438344","-",393,44,0.00417841308682405,3.41268078673563
"YNCE0023W","NC_001137.3","438700","438773","+",74,0,0,0
"YER136W","NC_001137.3","439616","440971","+",1356,5281,0.145347553097789,118.7112886038
"YER137C","NC_001137.3","441373","441819","-",447,461,0.0384897109100658,31.4361204075277
"YNCE0024W","NC_001137.3","441987","442508","+",522,607,0.0433979719729608,35.444897873414
"YNCE0025C","NC_001137.3","443202","443275","-",74,2,0.00100867097243357,0.823822818910997
"YER138C","NC_001137.3","443756","449024","-",5269,0,0,0
"YER137C-A","NC_001137.3","447702","449024","-",1323,0,0,0
"YER138W-A","NC_001137.3","449474","449578","+",105,15,0.00533154656857744,4.35449204281527
"YER139C","NC_001137.3","450563","451243","-",681,747,0.0409378223305308,33.4355930864626
"YER140W","NC_001137.3","451565","453235","+",1671,1080,0.024121180166634,19.7007539459506
"YER141W","NC_001137.3","453459","454919","+",1461,3197,0.0816664480891133,66.700326780399
"YER142C","NC_001137.3","455146","456036","-",891,1238,0.0518554237522919,42.3524444927465
"YER143W","NC_001137.3","456319","457605","+",1287,2741,0.0794843698611464,64.9181342855452
"YER144C","NC_001137.3","457806","460223","-",2418,1349,0.020821254858179,17.0055700414825
"YER145C","NC_001137.3","460526","461740","-",1215,16398,0.503692925449161,411.386603807896
"YER145C-A","NC_001137.3","462386","462823","-",438,77,0.0065609671243453,5.35861007095304
"YER146W","NC_001137.3","462585","462866","+",282,211,0.027924447807762,22.8070381107736
"YER147C","NC_001137.3","462968","464842","-",1875,1855,0.0369227371695883,30.1563088938434
"YER148W","NC_001137.3","465303","466025","+",723,5044,0.260368252065467,212.653395640002
"YER149C","NC_001137.3","466208","467470","-",1263,1553,0.0458901367751428,37.4803507501543
"YER150W","NC_001137.3","468370","468816","+",447,10847,0.905635345426211,739.669410109442
"YNCE0026W","NC_001137.3","469457","469530","+",74,8,0.00403468388973428,3.29529127564399
"YER151C","NC_001137.3","469686","472424","-",2739,4193,0.0571326116591152,46.6625395942574
"YER152C","NC_001137.3","472657","473988","-",1332,2645,0.0741092978357442,60.5280932227663
"YER153C","NC_001137.3","474041","474805","-",765,481,0.0234657742436605,19.1654571348484
"YER154W","NC_001137.3","475020","476228","+",1209,2677,0.0826367668722685,67.4928257984412
"YER155C","NC_001137.3","476345","482848","-",6504,3507,0.0201236372558437,16.4357972261796
"YER156C","NC_001137.3","483325","484341","-",1017,3868,0.1419439084472,115.931392872435
"YER157W","NC_001137.3","484788","487193","+",2406,2398,0.0371967334580802,30.3800928639639
"YNCE0027C","NC_001137.3","487331","487402","-",72,0,0,0
"YER158C","NC_001137.3","488857","490578","-",1722,8173,0.17713304920725,144.671802707029
"YER159C","NC_001137.3","491530","491958","-",429,8406,0.731279401371174,597.265782711739
"YNCE0028C","NC_001137.3","492352","492424","-",73,2,0.00102248838301485,0.835108063005669
"YER160C","NC_001137.3","492856","498124","-",5269,1,7.08309470108979e-06,0.00578505300810531
"YER159C-A","NC_001137.3","496802","498124","-",1323,0,0,0
"YER161C","NC_001137.3","499347","500348","-",1002,3306,0.123136377934151,100.570513827177
"YER162C","NC_001137.3","500630","502894","-",2265,2283,0.0376174153255788,30.7236809431483
"YER163C","NC_001137.3","503084","503782","-",699,1382,0.0737873841264924,60.2651731361873
